,losses
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0067, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7619, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0014, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0016, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0008, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0045, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0010, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0011, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0009, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7375, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7660, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7692, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0007, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7722, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7695, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0006, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0008, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0014, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7680, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7682, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.3007e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(9.7180e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(9.6999e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.3157e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.0239e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.7571e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.4904e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.3652e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(9.7351e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0012, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.9713e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.6047e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.7162e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.6018e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.7816e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.9192e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0013, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(9.5014e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0033, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.7591, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.0878e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.8485e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.4845e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0004, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.7688e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.6629e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.2204e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.3836e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.5291e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.3743e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.4319e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.6377e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.4677e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.4506e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.2873e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.8167e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(8.7278e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.9853e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.6703e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.3478e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.7998e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.7991e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.6338e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.6912e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.0069e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.8162e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.0265e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.1026e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.0095e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.2136e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.5213e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.1026e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.5463e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.1875e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.3121e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.5370e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.4224e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.4668e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.9978e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.7171e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.6914e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.3459e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.3742e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.2280e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.9346e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.3323e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.2612e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.5938e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.0699e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.0033e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.1988e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.2046e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.0777e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.0525e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.0723e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.5056e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(9.1724e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.2947e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.7154e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.4529e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.1477e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.7128e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.0022e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.5317e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.2456e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.9188e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.1888e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.4618e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.1507e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.5104e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.7309e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.9548e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.4636e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.7316e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.6690e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.5565e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.4062e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.5020e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.2474e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.3790e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.6244e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.8494e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0007, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.5771e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.2763e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.4083e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.4125e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.8979e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.9531e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.0021e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.4346e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.4425e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.0194e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.8580e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.6120e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.9836e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.1951e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(7.8495e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.0247e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.8502e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.7274e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.9928e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.9096e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.1875e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.3612e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.2371e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.8334e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(6.2028e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.1470e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.5026e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.3568e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.0695e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.0316e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.9001e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.3353e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(9.7859e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.3735e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.6131e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.5672e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.5652e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.3313e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(5.8604e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.1586e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.6142e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.2165e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.3753e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.9679e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.8033e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.7050e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.8047e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.1214e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.6988e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.5424e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.7676e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.2653e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0002, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.3178e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.9605e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0007, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.2147e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.2927e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.6778e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(3.4646e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.7650e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0003, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0008, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.8114e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(1.3202e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.7715e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.9812e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.2096e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0005, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.4746e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(2.8584e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(0.0001, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
0,"tensor(4.4028e-05, device='cuda:0', grad_fn=<SmoothL1LossBackward0>)"
